Time,BASEMENT::Des Heat Load [W],BASEMENT:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],BASEMENT::Des Heat Mass Flow [kg/s],BASEMENT:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_BOTTOM::Des Heat Load [W],CORE_BOTTOM:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_BOTTOM::Des Heat Mass Flow [kg/s],CORE_BOTTOM:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_MID::Des Heat Load [W],CORE_MID:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_MID::Des Heat Mass Flow [kg/s],CORE_MID:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_TOP:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_TOP:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3::Des Heat Load [W],PERIMETER_BOT_ZN_3:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2::Des Heat Load [W],PERIMETER_BOT_ZN_2:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1::Des Heat Load [W],PERIMETER_BOT_ZN_1:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4::Des Heat Load [W],PERIMETER_BOT_ZN_4:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4::Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4::Des Heat Load [W],PERIMETER_MID_ZN_4:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4::Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],DATACENTER_BOT_ZN_6::Des Heat Load [W],DATACENTER_BOT_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DATACENTER_BOT_ZN_6::Des Heat Mass Flow [kg/s],DATACENTER_BOT_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],DATACENTER_MID_ZN_6:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DATACENTER_MID_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DATACENTER_MID_ZN_6:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DATACENTER_MID_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],DATACENTER_TOP_ZN_6:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DATACENTER_TOP_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DATACENTER_TOP_ZN_6:BOISE AIR TERMINAL  UO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DATACENTER_TOP_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],DATACENTER_BASEMENT_ZN_6::Des Heat Load [W],DATACENTER_BASEMENT_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],DATACENTER_BASEMENT_ZN_6::Des Heat Mass Flow [kg/s],DATACENTER_BASEMENT_ZN_6:BOISE AIR TERMINAL  UO ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:01:00,0.000000E+00,2.593716E+04,0.000000E+00,1.833264E+00,0.000000E+00,6.414674E+04,0.000000E+00,4.533938E+00,0.000000E+00,4.922180E+05,0.000000E+00,3.479034E+01,9.232895E+03,4.648945E+04,2.263590E-01,3.285909E+00,0.000000E+00,8.169282E+03,0.000000E+00,5.774100E-01,0.000000E+00,4.038478E+03,0.000000E+00,2.854422E-01,0.000000E+00,8.404137E+03,0.000000E+00,5.940097E-01,0.000000E+00,1.288482E+04,0.000000E+00,9.107069E-01,4.007086E+04,5.631040E+04,9.823858E-01,3.980051E+00,2.814741E+04,3.856353E+04,6.900668E-01,2.725691E+00,4.099930E+04,6.032042E+04,1.005147E+00,4.263480E+00,0.000000E+00,5.350209E+04,0.000000E+00,3.781555E+00,5.886288E+03,5.168783E+03,1.443081E-01,3.653323E-01,4.020560E+03,3.548258E+03,9.856779E-02,2.507927E-01,5.967460E+03,5.557329E+03,1.462981E-01,3.927949E-01,9.400415E+02,4.998899E+03,2.304656E-02,3.533246E-01,0.000000E+00,7.722588E+03,0.000000E+00,5.343055E-01,8.940236E+03,6.362198E+04,3.985189E-01,4.401836E+00,1.324508E+03,6.282290E+03,5.904110E-02,4.346551E-01,0.000000E+00,2.798850E+05,0.000000E+00,1.936450E+01
00:02:00,0.000000E+00,2.589299E+04,0.000000E+00,1.830142E+00,0.000000E+00,6.408125E+04,0.000000E+00,4.529309E+00,0.000000E+00,4.915400E+05,0.000000E+00,3.474242E+01,9.233112E+03,4.642683E+04,2.263643E-01,3.281483E+00,0.000000E+00,8.156552E+03,0.000000E+00,5.765102E-01,0.000000E+00,4.029630E+03,0.000000E+00,2.848168E-01,0.000000E+00,8.390481E+03,0.000000E+00,5.930444E-01,0.000000E+00,1.287351E+04,0.000000E+00,9.099078E-01,4.000569E+04,5.616454E+04,9.807882E-01,3.969740E+00,2.810628E+04,3.846429E+04,6.890585E-01,2.718677E+00,4.093497E+04,6.016769E+04,1.003570E+00,4.252685E+00,0.000000E+00,5.337026E+04,0.000000E+00,3.772238E+00,5.886315E+03,5.154482E+03,1.443088E-01,3.643215E-01,4.020578E+03,3.538494E+03,9.856823E-02,2.501025E-01,5.967488E+03,5.542341E+03,1.462988E-01,3.917355E-01,9.400582E+02,4.985867E+03,2.304697E-02,3.524034E-01,0.000000E+00,7.721647E+03,0.000000E+00,5.342403E-01,8.910542E+03,6.360960E+04,3.971953E-01,4.400980E+00,1.324513E+03,6.281102E+03,5.904132E-02,4.345729E-01,0.000000E+00,2.798824E+05,0.000000E+00,1.936433E+01
00:03:00,0.000000E+00,2.584874E+04,0.000000E+00,1.827014E+00,0.000000E+00,6.401560E+04,0.000000E+00,4.524668E+00,0.000000E+00,4.908604E+05,0.000000E+00,3.469438E+01,9.233327E+03,4.636414E+04,2.263696E-01,3.277052E+00,0.000000E+00,8.143843E+03,0.000000E+00,5.756119E-01,0.000000E+00,4.020797E+03,0.000000E+00,2.841925E-01,0.000000E+00,8.376848E+03,0.000000E+00,5.920809E-01,0.000000E+00,1.286224E+04,0.000000E+00,9.091108E-01,3.994053E+04,5.601908E+04,9.791908E-01,3.959460E+00,2.806516E+04,3.836532E+04,6.880503E-01,2.711682E+00,4.087064E+04,6.001538E+04,1.001993E+00,4.241919E+00,0.000000E+00,5.323890E+04,0.000000E+00,3.762953E+00,5.886343E+03,5.140238E+03,1.443095E-01,3.633147E-01,4.020595E+03,3.528767E+03,9.856867E-02,2.494150E-01,5.967516E+03,5.527409E+03,1.462994E-01,3.906801E-01,9.400748E+02,4.972892E+03,2.304738E-02,3.514864E-01,0.000000E+00,7.720708E+03,0.000000E+00,5.341754E-01,8.880851E+03,6.359727E+04,3.958718E-01,4.400127E+00,1.324518E+03,6.279920E+03,5.904154E-02,4.344911E-01,0.000000E+00,2.798799E+05,0.000000E+00,1.936415E+01
00:04:00,0.000000E+00,2.580446E+04,0.000000E+00,1.823884E+00,0.000000E+00,6.394983E+04,0.000000E+00,4.520020E+00,0.000000E+00,4.901799E+05,0.000000E+00,3.464628E+01,9.233542E+03,4.630140E+04,2.263749E-01,3.272618E+00,0.000000E+00,8.131159E+03,0.000000E+00,5.747154E-01,0.000000E+00,4.011983E+03,0.000000E+00,2.835696E-01,0.000000E+00,8.363243E+03,0.000000E+00,5.911192E-01,0.000000E+00,1.285099E+04,0.000000E+00,9.083159E-01,3.987538E+04,5.587409E+04,9.775936E-01,3.949211E+00,2.802404E+04,3.826665E+04,6.870423E-01,2.704708E+00,4.080633E+04,5.986350E+04,1.000416E+00,4.231185E+00,0.000000E+00,5.310801E+04,0.000000E+00,3.753702E+00,5.886371E+03,5.126055E+03,1.443102E-01,3.623122E-01,4.020613E+03,3.519080E+03,9.856910E-02,2.487303E-01,5.967543E+03,5.512536E+03,1.463001E-01,3.896289E-01,9.400914E+02,4.959974E+03,2.304778E-02,3.505733E-01,0.000000E+00,7.719771E+03,0.000000E+00,5.341106E-01,8.851163E+03,6.358499E+04,3.945484E-01,4.399278E+00,1.324522E+03,6.278745E+03,5.904176E-02,4.344098E-01,0.000000E+00,2.798774E+05,0.000000E+00,1.936398E+01
00:05:00,0.000000E+00,2.576012E+04,0.000000E+00,1.820750E+00,0.000000E+00,6.388398E+04,0.000000E+00,4.515365E+00,0.000000E+00,4.894984E+05,0.000000E+00,3.459812E+01,9.233757E+03,4.623864E+04,2.263802E-01,3.268182E+00,0.000000E+00,8.118502E+03,0.000000E+00,5.738208E-01,0.000000E+00,4.003190E+03,0.000000E+00,2.829480E-01,0.000000E+00,8.349666E+03,0.000000E+00,5.901596E-01,0.000000E+00,1.283978E+04,0.000000E+00,9.075231E-01,3.981024E+04,5.572958E+04,9.759966E-01,3.938997E+00,2.798293E+04,3.816829E+04,6.860343E-01,2.697755E+00,4.074202E+04,5.971210E+04,9.988398E-01,4.220483E+00,0.000000E+00,5.297760E+04,0.000000E+00,3.744484E+00,5.886398E+03,5.111933E+03,1.443108E-01,3.613141E-01,4.020631E+03,3.509432E+03,9.856953E-02,2.480484E-01,5.967571E+03,5.497724E+03,1.463008E-01,3.885819E-01,9.401079E+02,4.947113E+03,2.304819E-02,3.496643E-01,0.000000E+00,7.718838E+03,0.000000E+00,5.340460E-01,8.821479E+03,6.357275E+04,3.932252E-01,4.398431E+00,1.324527E+03,6.277576E+03,5.904197E-02,4.343289E-01,0.000000E+00,2.798748E+05,0.000000E+00,1.936380E+01
00:06:00,0.000000E+00,2.571575E+04,0.000000E+00,1.817614E+00,0.000000E+00,6.381803E+04,0.000000E+00,4.510704E+00,0.000000E+00,4.888163E+05,0.000000E+00,3.454990E+01,9.233970E+03,4.617586E+04,2.263854E-01,3.263744E+00,0.000000E+00,8.105874E+03,0.000000E+00,5.729282E-01,0.000000E+00,3.994417E+03,0.000000E+00,2.823279E-01,0.000000E+00,8.336121E+03,0.000000E+00,5.892022E-01,0.000000E+00,1.282859E+04,0.000000E+00,9.067326E-01,3.974511E+04,5.558556E+04,9.743999E-01,3.928818E+00,2.794182E+04,3.807025E+04,6.850266E-01,2.690826E+00,4.067772E+04,5.956117E+04,9.972635E-01,4.209816E+00,0.000000E+00,5.284766E+04,0.000000E+00,3.735300E+00,5.886425E+03,5.097875E+03,1.443115E-01,3.603204E-01,4.020648E+03,3.499825E+03,9.856996E-02,2.473694E-01,5.967598E+03,5.482974E+03,1.463015E-01,3.875394E-01,9.401243E+02,4.934310E+03,2.304859E-02,3.487594E-01,0.000000E+00,7.717906E+03,0.000000E+00,5.339815E-01,8.791798E+03,6.356056E+04,3.919022E-01,4.397587E+00,1.324532E+03,6.276412E+03,5.904219E-02,4.342484E-01,0.000000E+00,2.798723E+05,0.000000E+00,1.936362E+01
00:07:00,0.000000E+00,2.567133E+04,0.000000E+00,1.814474E+00,0.000000E+00,6.375201E+04,0.000000E+00,4.506038E+00,0.000000E+00,4.881334E+05,0.000000E+00,3.450163E+01,9.234183E+03,4.611306E+04,2.263906E-01,3.259305E+00,0.000000E+00,8.093276E+03,0.000000E+00,5.720378E-01,0.000000E+00,3.985665E+03,0.000000E+00,2.817094E-01,0.000000E+00,8.322607E+03,0.000000E+00,5.882470E-01,0.000000E+00,1.281744E+04,0.000000E+00,9.059443E-01,3.967999E+04,5.544204E+04,9.728033E-01,3.918674E+00,2.790072E+04,3.797253E+04,6.840189E-01,2.683919E+00,4.061343E+04,5.941073E+04,9.956874E-01,4.199182E+00,0.000000E+00,5.271820E+04,0.000000E+00,3.726150E+00,5.886453E+03,5.083881E+03,1.443122E-01,3.593313E-01,4.020666E+03,3.490260E+03,9.857039E-02,2.466933E-01,5.967625E+03,5.468285E+03,1.463021E-01,3.865012E-01,9.401406E+02,4.921565E+03,2.304899E-02,3.478585E-01,0.000000E+00,7.716976E+03,0.000000E+00,5.339172E-01,8.762120E+03,6.354840E+04,3.905793E-01,4.396746E+00,1.324537E+03,6.275255E+03,5.904240E-02,4.341683E-01,0.000000E+00,2.798698E+05,0.000000E+00,1.936345E+01
00:08:00,0.000000E+00,2.562687E+04,0.000000E+00,1.811332E+00,0.000000E+00,6.368594E+04,0.000000E+00,4.501367E+00,0.000000E+00,4.874500E+05,0.000000E+00,3.445333E+01,9.234395E+03,4.605028E+04,2.263958E-01,3.254867E+00,0.000000E+00,8.080713E+03,0.000000E+00,5.711498E-01,0.000000E+00,3.976939E+03,0.000000E+00,2.810925E-01,0.000000E+00,8.309129E+03,0.000000E+00,5.872944E-01,0.000000E+00,1.280632E+04,0.000000E+00,9.051587E-01,3.961487E+04,5.529907E+04,9.712070E-01,3.908568E+00,2.785962E+04,3.787516E+04,6.830114E-01,2.677037E+00,4.054915E+04,5.926082E+04,9.941115E-01,4.188587E+00,0.000000E+00,5.258929E+04,0.000000E+00,3.717038E+00,5.886480E+03,5.069955E+03,1.443128E-01,3.583470E-01,4.020683E+03,3.480740E+03,9.857081E-02,2.460204E-01,5.967652E+03,5.453665E+03,1.463028E-01,3.854678E-01,9.401569E+02,4.908884E+03,2.304939E-02,3.469623E-01,0.000000E+00,7.716048E+03,0.000000E+00,5.338529E-01,8.732446E+03,6.353627E+04,3.892565E-01,4.395907E+00,1.324542E+03,6.274103E+03,5.904261E-02,4.340886E-01,0.000000E+00,2.798672E+05,0.000000E+00,1.936327E+01
00:09:00,0.000000E+00,2.562369E+04,0.000000E+00,1.811107E+00,0.000000E+00,6.368072E+04,0.000000E+00,4.500998E+00,0.000000E+00,4.873885E+05,0.000000E+00,3.444898E+01,9.234606E+03,4.602218E+04,2.264010E-01,3.252881E+00,0.000000E+00,8.075658E+03,0.000000E+00,5.707925E-01,0.000000E+00,3.972987E+03,0.000000E+00,2.808132E-01,0.000000E+00,8.302798E+03,0.000000E+00,5.868469E-01,0.000000E+00,1.280016E+04,0.000000E+00,9.047226E-01,3.961549E+04,5.523171E+04,9.712222E-01,3.903807E+00,2.785998E+04,3.782635E+04,6.830202E-01,2.673587E+00,4.054976E+04,5.918634E+04,9.941265E-01,4.183322E+00,0.000000E+00,5.250884E+04,0.000000E+00,3.711351E+00,5.886506E+03,5.060370E+03,1.443135E-01,3.576695E-01,4.020700E+03,3.474017E+03,9.857124E-02,2.455452E-01,5.967679E+03,5.443388E+03,1.463034E-01,3.847414E-01,9.401731E+02,4.899031E+03,2.304979E-02,3.462658E-01,0.000000E+00,7.715639E+03,0.000000E+00,5.338246E-01,8.733045E+03,6.352954E+04,3.892832E-01,4.395441E+00,1.324546E+03,6.272956E+03,5.904282E-02,4.340092E-01,0.000000E+00,2.798655E+05,0.000000E+00,1.936316E+01
00:10:00,0.000000E+00,2.562085E+04,0.000000E+00,1.810906E+00,0.000000E+00,6.367624E+04,0.000000E+00,4.500681E+00,0.000000E+00,4.873341E+05,0.000000E+00,3.444513E+01,9.234816E+03,4.599485E+04,2.264061E-01,3.250949E+00,0.000000E+00,8.070692E+03,0.000000E+00,5.704414E-01,0.000000E+00,3.969091E+03,0.000000E+00,2.805378E-01,0.000000E+00,8.296559E+03,0.000000E+00,5.864058E-01,0.000000E+00,1.279407E+04,0.000000E+00,9.042921E-01,3.961611E+04,5.516524E+04,9.712375E-01,3.899109E+00,2.786034E+04,3.777811E+04,6.830290E-01,2.670177E+00,4.055037E+04,5.911276E+04,9.941415E-01,4.178121E+00,0.000000E+00,5.242917E+04,0.000000E+00,3.705720E+00,5.886533E+03,5.050883E+03,1.443141E-01,3.569990E-01,4.020718E+03,3.467357E+03,9.857166E-02,2.450745E-01,5.967706E+03,5.433210E+03,1.463041E-01,3.840220E-01,9.401892E+02,4.889263E+03,2.305018E-02,3.455754E-01,0.000000E+00,7.715231E+03,0.000000E+00,5.337964E-01,8.733642E+03,6.352283E+04,3.893098E-01,4.394977E+00,1.324551E+03,6.271813E+03,5.904303E-02,4.339302E-01,0.000000E+00,2.798639E+05,0.000000E+00,1.936304E+01
